type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度,地址,市,行政區域
Feature,1176.0,大直加油站,Point,"121.55005529488477, 25.083987012921522",121.55005529488476,25.08398701292152,台灣台北市中山區北安路670巷14號,台北市,中山區
Feature,1001024.0,大直加油站,Point,"121.5500084613509, 25.084113547858717",121.5500084613509,25.08411354785872,台灣台北市中山區北安路670巷14號,台北市,中山區
Feature,1177.0,大直抽水站,Point,"121.5455233549154, 25.077529604362176",121.5455233549154,25.077529604362176,台灣台北市中山區大直抽水站,台北市,中山區
Feature,1000226.0,大直站(光華),Point,"121.55380779265995, 25.082607038993963",121.55380779265995,25.082607038993963,台灣台北市中山區樂群三路77號,台北市,中山區
Feature,1179.0,大直高中,Point,"121.54310244618016, 25.07949",121.54310244618016,25.07949,台灣台北市中山區大直高中,台北市,中山區
Feature,9433.0,大直高中,Point,"121.54271298137404, 25.079770384404505",121.54271298137405,25.0797703844045,台灣台北市中山區北安路407號,台北市,中山區
Feature,1180.0,大直國小,Point,"121.54533392147023, 25.0796615184461",121.54533392147025,25.079661518446102,台灣台北市中山區大直國小,台北市,中山區
Feature,1181.0,大直橋,Point,"121.54273, 25.072266",121.54273,25.072266,台灣台北市中山區濱江街252號,台北市,中山區
Feature,1001155.0,大南路口,Point,"121.52228561776305, 25.089551509205908",121.52228561776305,25.089551509205908,台灣台北市士林區大南路口,台北市,士林區
Feature,1000111.0,大南路口,Point,"121.5215607474773, 25.08851915331087",121.52156074747731,25.08851915331087,台灣台北市士林區承德路四段222-1號,台北市,士林區
Feature,593.0,大南路口,Point,"121.52197905919161, 25.088362874666434",121.5219790591916,25.088362874666434,台灣台北市士林區承德路四段227號,台北市,士林區
Feature,4661.0,大度立德路口,Point,"121.47075367205416, 25.122671989413185",121.47075367205416,25.122671989413185,台灣台北市北投區大度路三段185號,台北市,北投區
Feature,1001256.0,大春山莊,Point,"121.56884, 24.96736",121.56884,24.96736,台灣台北市文山區大春山莊,台北市,文山區
Feature,14606.0,大埔(明玄宮),Point,"121.53554046626996, 25.14313402829304",121.53554046626995,25.143134028293037,台灣台北市北投區大埔(明玄宮),台北市,北投區
Feature,1000416.0,大埔(明玄宮),Point,"121.53556840740997, 25.143258396263015",121.53556840740995,25.14325839626301,台灣台北市北投區大埔(明玄宮),台北市,北投區
Feature,4894.0,大埔一,Point,"121.53388, 25.14254",121.53388000000001,25.14254,台灣台北市北投區大埔一,台北市,北投區
Feature,50060.0,大埔一,Point,"121.53385, 25.14257",121.53385,25.142570000000003,台灣台北市北投區大埔一,台北市,北投區
Feature,1737.0,大埔街,Point,"121.50496147197703, 25.032636270339037",121.50496147197704,25.03263627033904,台灣台北市中正區大埔街,台北市,中正區
Feature,4606.0,大埔街,Point,"121.50452047601999, 25.032177821924",121.50452047601999,25.032177821923998,台灣台北市萬華區中華路二段70號,台北市,萬華區
Feature,598.0,大崙尾山,Point,"121.56989626752998, 25.10683944568595",121.56989626752998,25.10683944568595,台灣台北市士林區大崙尾山,台北市,士林區
Feature,50534.0,大崙尾山,Point,"121.56996, 25.10682",121.56996000000001,25.106820000000003,台灣台北市士林區大崙尾山,台北市,士林區
Feature,9405.0,大崙尾山步道口,Point,"121.56776026255997, 25.10601527662901",121.56776026255994,25.106015276629012,台灣台北市士林區大崙尾山步道口,台北市,士林區
Feature,50533.0,大崙尾山步道口,Point,"121.56783122452997, 25.105968710299997",121.56783122452995,25.1059687103,台灣台北市士林區大崙尾山步道口,台北市,士林區
Feature,1738.0,大理服飾,Point,"121.49848, 25.03422",121.49848,25.03422,台灣台北市萬華區大理服飾,台北市,萬華區
Feature,4626.0,大理服飾,Point,"121.49871, 25.03415",121.49871,25.03415,台灣台北市萬華區大理服飾,台北市,萬華區
Feature,1000095.0,大理高中,Point,"121.49132842460999, 25.03191884462402",121.49132842461,25.03191884462402,台灣台北市萬華區環河南路二段213號,台北市,萬華區
Feature,1739.0,大理高中,Point,"121.49138451785997, 25.03235908206599",121.49138451785996,25.032359082065987,台灣台北市萬華區環河南路二段274號,台北市,萬華區
Feature,974.0,大湖,Point,"121.60030116907414, 25.084723830539104",121.60030116907413,25.084723830539108,台灣台北市內湖區大湖,台北市,內湖區
Feature,968.0,大湖,Point,"121.59996574387337, 25.08455251949069",121.59996574387337,25.08455251949069,台灣台北市內湖區成功路四段357號,台北市,內湖區
Feature,50448.0,大湖公園,Point,"121.60530717674528, 25.08301244723754",121.60530717674528,25.08301244723754,台灣台北市內湖區大湖公園,台北市,內湖區
Feature,8524.0,大湖公園,Point,"121.60512423047999, 25.082800342837018",121.60512423048,25.082800342837015,台灣台北市內湖區大湖公園,台北市,內湖區
Feature,1001298.0,大湖國小,Point,"121.59965905025997, 25.088189568811956",121.59965905025996,25.08818956881196,台灣台北市內湖區大湖國小,台北市,內湖區
Feature,20345.0,大湖國小,Point,"121.59934688556999, 25.088239443536025",121.59934688556999,25.088239443536025,台灣台北市內湖區大湖山莊街221號,台北市,內湖區
Feature,1000389.0,大愛電視臺,Point,"121.47131857687195, 25.12363079310781",121.47131857687195,25.12363079310781,台灣台北市北投區立德路1號,台北市,北投區
Feature,36.0,大業中央北路口,Point,"121.49789151653997, 25.135807415708012",121.49789151653995,25.135807415708012,台灣台北市北投區中央北路一段182號,台北市,北投區
Feature,50062.0,大業中央北路口,Point,"121.49802017427997, 25.135596891347994",121.49802017427996,25.135596891347994,台灣台北市北投區大業中央北路口,台北市,北投區
Feature,37.0,大業路一,Point,"121.49924190861661, 25.12237574421853",121.4992419086166,25.12237574421853,台灣台北市北投區大業路37號,台北市,北投區
Feature,40.0,大業路一,Point,"121.49955247562835, 25.122630104799857",121.49955247562836,25.122630104799857,台灣台北市北投區大業路12號,台北市,北投區
Feature,41.0,大業路二,Point,"121.49741430690953, 25.129195662252116",121.49741430690952,25.129195662252123,台灣台北市北投區大業路368號,台北市,北投區
Feature,38.0,大業路二,Point,"121.4967526239951, 25.12981154228607",121.49675262399509,25.12981154228607,台灣台北市北投區大業路(大興街口),台北市,北投區
Feature,39.0,大業路三,Point,"121.49561507204629, 25.13241100319369",121.49561507204628,25.132411003193692,台灣台北市北投區大業路480號,台北市,北投區
Feature,7240.0,大業路三,Point,"121.49646292072858, 25.131225352157433",121.49646292072858,25.131225352157436,台灣台北市北投區大業路450號,台北市,北投區
Feature,9491.0,大經橋,Point,"121.55708, 25.10932",121.55708,25.10932,台灣台北市士林區大經橋,台北市,士林區
Feature,602.0,大經橋,Point,"121.55728, 25.10914",121.55728,25.10914,台灣台北市士林區大經橋,台北市,士林區
Feature,2368.0,大誠高中,Point,"121.57690642557068, 24.99036552579463",121.57690642557068,24.99036552579463,台灣台北市文山區大誠高中,台北市,文山區
Feature,2034.0,大道路,Point,"121.58272874602997, 25.040157677830983",121.58272874602994,25.040157677830983,台灣台北市信義區大道路,台北市,信義區
Feature,1000179.0,大道路,Point,"121.58270273742995, 25.04032160263798",121.58270273742997,25.04032160263798,台灣台北市信義區大道路94號,台北市,信義區
Feature,16251.0,大稻埕碼頭,Point,"121.50783902111998, 25.056642697483955",121.50783902111998,25.056642697483955,台灣台北市大同區大稻埕碼頭,台北市,大同區
Feature,9442.0,大興山莊,Point,"121.55779, 25.12251",121.55779,25.122510000000002,台灣台北市士林區大興山莊,台北市,士林區
Feature,605.0,大興山莊,Point,"121.55784, 25.12245",121.55783999999998,25.12245,台灣台北市士林區大興山莊,台北市,士林區
Feature,45.0,大興街口,Point,"121.49959398775997, 25.13042627271801",121.49959398775995,25.13042627271801,台灣台北市北投區北投路二段2522號,台北市,北投區
Feature,1000072.0,大龍峒保安宮,Point,"121.51562099254998, 25.072090676005985",121.51562099255,25.072090676005985,台灣台北市大同區大龍峒保安宮,台北市,大同區
Feature,1000168.0,大龍峒保安宮,Point,"121.51545774834999, 25.071954416746035",121.51545774834999,25.071954416746035,台灣台北市大同區大龍峒保安宮,台北市,大同區
Feature,47.0,大磺嘴,Point,"121.5225, 25.14257",121.5225,25.142570000000003,台灣台北市北投區大磺嘴,台北市,北投區
Feature,1000410.0,大磺嘴,Point,"121.52271, 25.14246",121.52271,25.14246,台灣台北市北投區泉源路144號,台北市,北投區
Feature,606.0,大豐,Point,"121.58131, 25.11986",121.58131000000002,25.11986,台灣台北市士林區大豐,台北市,士林區
Feature,9422.0,大豐,Point,"121.58137489814997, 25.120024854069033",121.58137489814995,25.120024854069037,台灣台北市士林區至善路三段219號,台北市,士林區
Feature,560.0,小北街,Point,"121.5268043107593, 25.090699658918457",121.5268043107593,25.090699658918453,台灣台北市士林區文林路245號,台北市,士林區
Feature,10208.0,小北街,Point,"121.52701588094146, 25.090485610726976",121.52701588094145,25.090485610726976,台灣台北市士林區文林路184號1樓號,台北市,士林區
Feature,2364.0,小坑口,Point,"121.57936164290562, 24.986242787468743",121.57936164290561,24.986242787468747,台灣台北市文山區小坑口,台北市,文山區
Feature,56088.0,小坑口,Point,"121.57970120106151, 24.986106163648323",121.57970120106151,24.986106163648323,台灣台北市文山區小坑口,台北市,文山區
Feature,20313.0,小油坑,Point,"121.54729, 25.1804",121.54728999999999,25.1804,台灣台北市北投區小油坑,台北市,北投區
Feature,592.0,小油坑,Point,"121.54748, 25.1768",121.54748000000001,25.1768,台灣台北市北投區小油坑服務站,台北市,北投區
Feature,50691.0,小南門,Point,"121.507376582837, 25.038154629339367",121.50737658283701,25.03815462933937,台灣台北市中正區中華路一段89-6號,台北市,中正區
Feature,1000080.0,小南門,Point,"121.50684381674617, 25.03816932464793",121.50684381674616,25.03816932464793,台灣台北市萬華區中華路一段200號,台北市,萬華區
Feature,1853.0,小南門(和平院區),Point,"121.50842558221707, 25.036334618202016",121.50842558221709,25.036334618202012,台灣台北市中正區小南門(和平院區),台北市,中正區
Feature,4088.0,小南門(和平院區),Point,"121.50772027980435, 25.03726594455612",121.50772027980436,25.037265944556122,台灣台北市中正區小南門(和平院區),台北市,中正區
Feature,14418.0,山仔后,Point,"121.54714281840454, 25.138062525621997",121.54714281840454,25.138062525622,台灣台北市士林區山仔后,台北市,士林區
Feature,557.0,山仔后,Point,"121.54684013156432, 25.13806157487684",121.54684013156431,25.138061574876836,台灣台北市士林區山仔后,台北市,士林區
Feature,559.0,山仔后派出所,Point,"121.54600349493127, 25.134667152606937",121.54600349493128,25.134667152606937,台灣台北市士林區仰德大道四段168號,台北市,士林區
Feature,558.0,山仔后派出所,Point,"121.54582681610188, 25.133547432024006",121.54582681610188,25.133547432024013,台灣台北市士林區中華路2號,台北市,士林區
Feature,604.0,山豬湖,Point,"121.5565648437224, 25.14233996666709",121.5565648437224,25.14233996666709,台灣台北市士林區山豬湖,台北市,士林區
Feature,14420.0,山豬湖,Point,"121.55656132640817, 25.142183684745678",121.55656132640816,25.142183684745678,台灣台北市士林區山豬湖,台北市,士林區
Feature,4729.0,山豬窟,Point,"121.62212, 25.03122",121.62212,25.03122,台灣台北市南港區臨時站四,台北市,南港區
Feature,4723.0,山豬窟,Point,"121.6219, 25.03102",121.6219,25.03102,台灣台北市南港區臨時站四,台北市,南港區
Feature,1609.0,山豬窟游泳池,Point,"121.62429265606751, 25.03224586797741",121.62429265606752,25.03224586797741,台灣台北市南港區山豬窟游泳池,台北市,南港區
Feature,14402.0,川瀨,Point,"121.56738, 25.11631",121.56738,25.116310000000002,台灣台北市士林區川瀨,台北市,士林區
Feature,609.0,川瀨,Point,"121.56755, 25.11603",121.56755,25.11603,台灣台北市士林區川瀨,台北市,士林區
Feature,1607.0,工程營產中心,Point,"121.61083953256995, 25.05243551362195",121.61083953256995,25.05243551362195,台灣台北市南港區忠孝東路520號,台北市,南港區
Feature,3922.0,工程營產中心,Point,"121.61046498528995, 25.05265345702299",121.61046498528995,25.052653457022988,台灣台北市南港區工程營產中心,台北市,南港區
Feature,600.0,工業區,Point,"121.4958, 25.1042",121.4958,25.1042,台灣台北市士林區延平北路七段106巷325號,台北市,士林區
Feature,967.0,干城一村,Point,"121.59901635581997, 25.079446784274026",121.59901635581996,25.079446784274026,台灣台北市內湖區金湖路175號,台北市,內湖區
