鄉鎮市區,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,總樓層數,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,土地,建物,車位,轉移樓層,建物類型
萬華區,13.56,住,1070929,14,住家用,鋼筋混凝土造,102.94,1,1,1,有,無,12920000,160199,坡道平面,38.52,2600000,1,1,1,12,住宅大樓
萬華區,8.49,住,1070908,14,住家用,鋼筋混凝土造,64.42,1,1,1,有,無,9000000,139708,0,0.0,0,1,1,0,2,住宅大樓
萬華區,12.9,住,1070820,14,住家用,鋼筋混凝土造,97.88,1,1,1,有,無,12000000,158356,坡道平面,38.52,2600000,1,1,1,10,住宅大樓
萬華區,13.36,住,1080116,14,住家用,鋼筋混凝土造,101.38,1,1,1,有,無,11700000,156671,坡道平面,42.02,2400000,1,1,1,11,住宅大樓
萬華區,13.57,住,1070818,14,住家用,鋼筋混凝土造,102.94,2,1,1,有,無,12000000,144365,坡道平面,38.52,2700000,1,1,1,5,住宅大樓
萬華區,13.57,住,1070818,14,住家用,鋼筋混凝土造,102.94,2,1,1,有,無,12640000,155852,坡道平面,38.52,2600000,1,1,1,6,住宅大樓
萬華區,12.53,住,1070728,14,住家用,鋼筋混凝土造,95.05,1,1,1,有,無,11380000,155316,坡道平面,38.52,2600000,1,1,1,5,住宅大樓
萬華區,13.57,住,1070929,14,住家用,鋼筋混凝土造,102.94,2,1,1,有,無,13000000,159888,坡道平面,38.52,2700000,1,1,1,7,住宅大樓
萬華區,13.57,住,1070720,14,住家用,鋼筋混凝土造,102.94,1,1,1,有,無,12550000,152903,坡道平面,38.52,2700000,1,1,1,11,住宅大樓
萬華區,12.38,住,1071116,14,住家用,鋼筋混凝土造,95.04,1,1,1,有,無,12200000,168082,坡道平面,38.52,2700000,1,1,1,12,住宅大樓
萬華區,12.39,住,1071001,14,住家用,鋼筋混凝土造,93.98,2,1,1,有,無,11300000,156870,坡道平面,38.52,2600000,1,1,1,10,住宅大樓
萬華區,13.56,住,1071124,14,住家用,鋼筋混凝土造,102.94,2,1,1,有,無,13220000,163303,坡道平面,38.52,2700000,1,1,1,10,住宅大樓
萬華區,13.36,住,1080106,14,住家用,鋼筋混凝土造,101.38,2,1,1,有,無,13100000,163856,坡道平面,38.52,2800000,1,1,1,7,住宅大樓
萬華區,8.29,住,1071112,14,住家用,鋼筋混凝土造,62.86,2,1,1,有,無,9470000,150652,0,0.0,0,1,1,0,4,住宅大樓
萬華區,13.36,住,1070725,14,住家用,鋼筋混凝土造,101.38,2,1,1,有,無,11750000,145562,坡道平面,38.52,2600000,1,1,1,5,住宅大樓
萬華區,13.36,住,1080112,14,住家用,鋼筋混凝土造,101.38,2,1,1,有,無,12300000,154311,坡道平面,38.52,2600000,1,1,1,10,住宅大樓
萬華區,13.36,住,1071006,14,住家用,鋼筋混凝土造,101.38,1,1,1,有,無,10680000,128540,坡道平面,38.52,2600000,1,1,1,2,住宅大樓
萬華區,8.29,住,1070919,14,住家用,鋼筋混凝土造,62.86,2,1,1,有,無,9450000,150334,0,0.0,0,1,1,0,3,住宅大樓
萬華區,13.36,住,1070901,14,住家用,鋼筋混凝土造,101.38,2,1,1,有,無,12500000,155902,坡道平面,38.52,2700000,1,1,1,6,住宅大樓
萬華區,13.56,住,1080111,14,住家用,鋼筋混凝土造,102.94,1,1,1,有,無,13030000,160354,坡道平面,38.52,2700000,1,1,1,13,住宅大樓
萬華區,8.29,住,1070929,14,住家用,鋼筋混凝土造,62.86,1,1,1,有,無,10080000,160356,0,0.0,0,1,1,0,12,住宅大樓
萬華區,12.96,住,1080111,14,住家用,鋼筋混凝土造,98.3,1,1,1,有,無,12780000,160356,坡道平面,35.44,2700000,1,1,1,13,住宅大樓
大安區,11.14,住,1070810,7,住家用,鋼筋混凝土造,61.36,1,1,1,有,無,19680000,356505,升降機械,13.17,2500000,1,1,1,3,華廈
大安區,11.14,住,1070810,7,住家用,鋼筋混凝土造,61.36,1,1,1,有,無,21000000,383897,升降機械,13.17,2500000,1,1,1,4,華廈
大安區,10.79,住,1071014,7,住家用,鋼筋混凝土造,57.89,1,1,1,有,無,18580000,359571,升降機械,13.17,2500000,1,1,1,3,華廈
大安區,14.24,住,1071104,7,住家用,鋼筋混凝土造,76.42,1,1,1,有,無,28570000,412174,升降機械,13.17,2500000,1,1,1,6,華廈
大安區,11.14,住,1070929,7,住家用,鋼筋混凝土造,54.45,1,1,1,有,無,24500000,532946,升降機械,13.17,2500000,1,1,1,1,華廈
大安區,10.9,住,1071112,7,住家用,鋼筋混凝土造,64.46,1,1,1,有,無,23000000,399688,升降機械,13.17,2500000,1,1,1,7,華廈
大安區,10.83,住,1070810,7,住家用,鋼筋混凝土造,45.65,1,1,1,有,無,16030000,351150,0,0.0,0,1,1,0,4,華廈
大安區,11.37,住,1070810,7,住家用,鋼筋混凝土造,59.81,1,1,1,有,無,18850000,350557,升降機械,13.17,2500000,1,1,1,4,華廈
大安區,10.79,住,1071102,7,住家用,鋼筋混凝土造,57.89,1,1,1,有,無,18800000,364490,升降機械,13.17,2500000,1,1,1,4,華廈
大安區,11.1,住,1070910,7,住家用,鋼筋混凝土造,48.56,1,1,1,有,無,16980000,349671,0,0.0,0,1,1,0,2,華廈
萬華區,17.51,商,1030518,19,住商用,鋼筋混凝土造,215.3,1,1,2,有,無,68250000,349628,坡道平面,27.1,2450000,1,1,1,1,住宅大樓
萬華區,11.36,商,1031019,19,住商用,鋼筋混凝土造,136.79,3,2,2,有,無,32700000,239053,0,0.0,0,1,1,0,10,住宅大樓
萬華區,11.36,商,1030926,19,住商用,鋼筋混凝土造,136.79,3,2,2,有,無,33500000,244901,0,0.0,0,1,1,0,14,住宅大樓
萬華區,15.14,商,1031018,19,住商用,鋼筋混凝土造,209.25,4,2,3,有,無,41700000,214933,坡道平面,27.1,2550000,1,1,1,16,住宅大樓
萬華區,16.09,商,1030827,19,住商用,鋼筋混凝土造,215.3,4,2,3,有,無,50000000,251328,坡道平面,27.1,2700000,1,1,1,19,住宅大樓
萬華區,10.88,商,1030912,19,住商用,鋼筋混凝土造,130.54,3,2,1,有,無,29580000,226597,0,0.0,0,1,1,0,4,住宅大樓
萬華區,12.3,商,1030606,19,住商用,鋼筋混凝土造,171.93,3,2,2,有,無,34250000,217842,坡道平面,27.1,2700000,1,1,1,5,住宅大樓
萬華區,14.67,商,1030610,19,住商用,鋼筋混凝土造,201.09,4,2,3,有,無,46480000,252198,坡道平面,27.1,2600000,1,1,1,17,住宅大樓
萬華區,14.67,商,1030828,19,住商用,鋼筋混凝土造,201.09,4,2,3,有,無,48680000,264268,坡道平面,27.1,2700000,1,1,1,19,住宅大樓
萬華區,14.67,商,1030911,19,住商用,鋼筋混凝土造,200.23,4,2,3,有,無,41000000,219488,坡道平面,27.1,3000000,1,1,1,7,住宅大樓
萬華區,14.67,商,1030912,19,住商用,鋼筋混凝土造,200.23,4,2,3,有,無,42000000,225264,坡道平面,27.1,3000000,1,1,1,13,住宅大樓
萬華區,14.67,商,1031110,19,住商用,鋼筋混凝土造,200.23,4,2,3,有,無,39880000,216196,坡道平面,27.1,2450000,1,1,1,14,住宅大樓
萬華區,16.09,商,1030808,19,住商用,鋼筋混凝土造,215.23,4,2,3,有,無,45230000,225536,坡道平面,27.1,2800000,1,1,1,4,住宅大樓
萬華區,10.88,商,1030517,19,住商用,鋼筋混凝土造,131.33,3,2,1,有,無,30080000,229041,0,0.0,0,1,1,0,4,住宅大樓
萬華區,10.88,商,1031027,19,住商用,鋼筋混凝土造,131.33,4,2,2,有,無,31000000,236047,0,0.0,0,1,1,0,11,住宅大樓
萬華區,9.94,商,1030918,19,住商用,鋼筋混凝土造,118.74,3,2,1,有,無,25600000,215597,0,0.0,0,1,1,0,9,住宅大樓
萬華區,11.36,商,1030912,19,住商用,鋼筋混凝土造,136.79,3,2,2,有,無,33320000,243585,0,0.0,0,1,1,0,13,住宅大樓
萬華區,12.3,商,1030525,19,住商用,鋼筋混凝土造,173.19,4,2,2,有,無,35990000,225820,坡道平面,27.1,3000000,1,1,1,18,住宅大樓
萬華區,13.72,商,1031112,19,住商用,鋼筋混凝土造,172.06,1,1,2,有,無,50640000,330022,坡道平面,27.1,2800000,1,1,1,1,住宅大樓
中正區,10.42,住,1070312,8,住家用,鋼筋混凝土造,79.3,1,1,1,有,無,15350000,356952,升降平面,41.9,2000000,1,1,1,2,華廈
中正區,19.04,住,1070319,8,商業用,鋼筋混凝土造,117.07,1,1,1,有,無,36660000,484484,升降平面,45.53,2000000,1,1,1,1,店面
中正區,13.61,住,1070319,8,住家用,鋼筋混凝土造,94.9,1,1,1,有,無,18550000,335224,升降平面,45.53,2000000,1,1,1,3,華廈
中正區,10.42,住,1070406,8,住家用,鋼筋混凝土造,79.3,1,1,1,有,無,15650000,356952,升降平面,41.9,2300000,1,1,1,7,華廈
中正區,13.47,住,1070406,8,住家用,鋼筋混凝土造,134.02,1,1,1,有,無,19930000,356844,升降平面,91.06,4600000,1,1,2,7,華廈
中正區,19.18,住,1070505,8,住家用,鋼筋混凝土造,117.61,2,1,1,有,無,30780000,399279,升降平面,45.53,2000000,1,1,1,8,華廈
中正區,17.42,住,1070608,8,住家用,鋼筋混凝土造,110.44,2,1,1,有,無,26880000,383300,升降平面,45.53,2000000,1,1,1,8,華廈
萬華區,15.14,商,1030903,19,住商用,鋼筋混凝土造,208.42,4,2,3,有,無,44100000,229153,坡道平面,27.1,2550000,1,1,1,3,住宅大樓
萬華區,15.14,商,1031114,19,住商用,鋼筋混凝土造,208.42,4,2,3,有,無,41760000,216799,坡道平面,27.1,2450000,1,1,1,5,住宅大樓
萬華區,15.14,商,1031025,19,住商用,鋼筋混凝土造,208.42,4,2,3,有,無,41890000,216964,坡道平面,27.1,2550000,1,1,1,6,住宅大樓
萬華區,15.14,商,1030803,19,住商用,鋼筋混凝土造,208.42,4,2,3,有,無,44780000,229870,坡道平面,27.1,3100000,1,1,1,7,住宅大樓
萬華區,15.14,商,1030925,19,住商用,鋼筋混凝土造,208.42,4,2,3,有,無,44100000,227498,坡道平面,27.1,2850000,1,1,1,9,住宅大樓
萬華區,15.14,商,1030828,19,住商用,鋼筋混凝土造,208.42,4,2,3,有,無,44660000,230311,坡道平面,27.1,2900000,1,1,1,12,住宅大樓
萬華區,11.36,商,1030705,19,住商用,鋼筋混凝土造,136.79,3,2,2,有,無,31680000,231596,0,0.0,0,1,1,0,4,住宅大樓
萬華區,11.83,商,1030716,19,住商用,鋼筋混凝土造,163.9,3,2,2,有,無,36700000,252924,坡道平面,27.1,2100000,1,1,1,11,住宅大樓
萬華區,11.36,商,1030708,19,住商用,鋼筋混凝土造,136.79,3,2,2,有,無,33780000,246948,0,0.0,0,1,1,0,15,住宅大樓
萬華區,17.51,商,1030903,19,住商用,鋼筋混凝土造,236.72,4,2,3,有,無,50870000,230035,坡道平面,27.1,2650000,1,1,1,3,住宅大樓
萬華區,17.51,商,1030728,19,住商用,鋼筋混凝土造,234.74,4,2,3,有,無,52800000,240320,坡道平面,27.1,2900000,1,1,1,12,住宅大樓
萬華區,16.09,商,1030726,19,住商用,鋼筋混凝土造,219.2,4,2,3,有,無,47780000,233108,坡道平面,27.1,3000000,1,1,1,3,住宅大樓
萬華區,15.14,商,1031025,19,住商用,鋼筋混凝土造,207.14,4,2,3,有,無,43300000,225505,坡道平面,27.1,2700000,1,1,1,6,住宅大樓
萬華區,15.14,商,1030603,19,住商用,鋼筋混凝土造,207.14,4,2,3,有,無,46600000,244112,坡道平面,27.1,2650000,1,1,1,13,住宅大樓
萬華區,15.14,商,1030920,19,住商用,鋼筋混凝土造,209.02,4,2,3,有,無,41600000,212181,坡道平面,27.1,3000000,1,1,1,3,住宅大樓
萬華區,15.14,商,1030909,19,住商用,鋼筋混凝土造,208.95,4,2,3,有,無,42500000,217212,坡道平面,27.1,3000000,1,1,1,15,住宅大樓
萬華區,15.14,商,1030902,19,住商用,鋼筋混凝土造,209.25,4,2,3,有,無,45360000,232007,坡道平面,27.1,3100000,1,1,1,17,住宅大樓
萬華區,15.14,商,1031007,19,住商用,鋼筋混凝土造,209.25,4,2,3,有,無,45530000,232940,坡道平面,27.1,3100000,1,1,1,18,住宅大樓
萬華區,12.3,商,1030717,19,住商用,鋼筋混凝土造,171.04,3,2,2,有,無,35600000,225789,坡道平面,27.1,3100000,1,1,1,3,住宅大樓
萬華區,11.83,商,1030712,19,住商用,鋼筋混凝土造,142.67,3,2,2,有,無,31200000,218686,0,0.0,0,1,1,0,4,住宅大樓
萬華區,11.83,商,1030816,19,住商用,鋼筋混凝土造,142.67,4,2,2,有,無,32000000,224294,0,0.0,0,1,1,0,5,住宅大樓
萬華區,11.83,商,1030528,19,住商用,鋼筋混凝土造,142.67,3,2,2,有,無,32350000,226747,0,0.0,0,1,1,0,6,住宅大樓
萬華區,12.3,商,1030521,19,住商用,鋼筋混凝土造,169.78,3,2,2,有,無,35950000,233039,坡道平面,27.1,2700000,1,1,1,18,住宅大樓
萬華區,12.3,商,1030705,19,住商用,鋼筋混凝土造,169.78,3,2,2,有,無,39100000,253715,坡道平面,27.1,2900000,1,1,1,19,住宅大樓
萬華區,6.63,商,1030517,19,住商用,鋼筋混凝土造,83.37,2,1,1,有,無,19250000,230898,0,0.0,0,1,1,0,3,住宅大樓
萬華區,6.63,商,1030514,19,住商用,鋼筋混凝土造,80.56,2,2,1,有,無,19700000,244538,0,0.0,0,1,1,0,18,住宅大樓
萬華區,11.36,商,1030902,19,住商用,鋼筋混凝土造,160.06,3,2,2,有,無,33600000,233529,坡道平面,27.1,2550000,1,1,1,3,住宅大樓
萬華區,10.88,商,1030910,19,住商用,鋼筋混凝土造,129.12,3,2,1,有,無,30300000,234665,0,0.0,0,1,1,0,6,住宅大樓
萬華區,16.09,商,1030711,19,住商用,鋼筋混凝土造,215.3,4,2,3,有,無,47500000,235919,坡道平面,27.1,3100000,1,1,1,18,住宅大樓
萬華區,13.25,商,1031118,19,住商用,鋼筋混凝土造,182.97,4,2,2,有,無,38880000,233079,坡道平面,27.1,2550000,1,1,1,9,住宅大樓
萬華區,11.36,商,1030903,19,住商用,鋼筋混凝土造,155.6,3,2,2,有,無,33000000,237743,坡道平面,27.1,2450000,1,1,1,3,住宅大樓
萬華區,11.83,商,1030822,19,住商用,鋼筋混凝土造,143.83,4,2,2,有,無,32600000,226656,0,0.0,0,1,1,0,3,住宅大樓
萬華區,11.83,商,1030606,19,住商用,鋼筋混凝土造,144.82,4,2,2,有,無,30900000,213368,0,0.0,0,1,1,0,4,住宅大樓
萬華區,11.83,商,1030529,19,住商用,鋼筋混凝土造,144.82,3,2,2,有,無,34060000,235189,0,0.0,0,1,1,0,6,住宅大樓
萬華區,12.3,商,1030605,19,住商用,鋼筋混凝土造,173.19,4,2,2,有,無,39680000,251078,坡道平面,27.1,3000000,1,1,1,19,住宅大樓
萬華區,9.46,商,1030521,19,住商用,鋼筋混凝土造,121.02,3,2,2,有,無,26920000,222443,0,0.0,0,1,1,0,10,住宅大樓
萬華區,9.46,商,1030517,19,住商用,鋼筋混凝土造,115.8,3,2,2,有,無,27140000,234370,0,0.0,0,1,1,0,18,住宅大樓
萬華區,9.46,商,1030908,19,住商用,鋼筋混凝土造,115.8,3,2,1,有,無,29800000,257340,0,0.0,0,1,1,0,19,住宅大樓
萬華區,11.36,商,1030526,19,住商用,鋼筋混凝土造,161.85,3,2,2,有,無,35230000,242152,坡道平面,27.1,2600000,1,1,1,13,住宅大樓
萬華區,10.88,商,1030527,19,住商用,鋼筋混凝土造,134.74,3,2,2,有,無,32750000,243061,0,0.0,0,1,1,0,14,住宅大樓
萬華區,10.88,商,1030619,19,住商用,鋼筋混凝土造,134.74,3,2,2,有,無,32700000,242690,0,0.0,0,1,1,0,15,住宅大樓
萬華區,15.14,商,1030909,19,住商用,鋼筋混凝土造,206.08,4,2,3,有,無,42000000,220416,坡道平面,27.1,2550000,1,1,1,3,住宅大樓
萬華區,14.67,商,1031028,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,41200000,214181,坡道平面,27.1,3200000,1,1,1,4,住宅大樓
萬華區,14.67,商,1031007,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,42200000,219817,坡道平面,27.1,3200000,1,1,1,5,住宅大樓
萬華區,14.67,商,1030902,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,42980000,225341,坡道平面,27.1,3000000,1,1,1,6,住宅大樓
萬華區,14.67,商,1030706,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,42550000,223481,坡道平面,27.1,2900000,1,1,1,7,住宅大樓
萬華區,14.67,商,1030915,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,43000000,224890,坡道平面,27.1,3100000,1,1,1,10,住宅大樓
萬華區,14.67,商,1030706,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,43200000,227145,坡道平面,27.1,2900000,1,1,1,12,住宅大樓
萬華區,14.67,商,1031025,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,41680000,219986,坡道平面,27.1,2650000,1,1,1,13,住宅大樓
萬華區,14.67,商,1031023,19,住商用,鋼筋混凝土造,204.52,4,2,3,有,無,40570000,211757,坡道平面,27.1,3000000,1,1,1,14,住宅大樓
萬華區,9.94,商,1030809,19,住商用,鋼筋混凝土造,122.94,3,2,1,有,無,27150000,220839,0,0.0,0,1,1,0,4,住宅大樓
萬華區,9.94,商,1030513,19,住商用,鋼筋混凝土造,122.94,3,2,1,有,無,26530000,215796,0,0.0,0,1,1,0,6,住宅大樓
萬華區,9.94,商,1030513,19,住商用,鋼筋混凝土造,122.94,3,2,1,有,無,26680000,217016,0,0.0,0,1,1,0,7,住宅大樓
萬華區,9.94,商,1030519,19,住商用,鋼筋混凝土造,122.94,3,2,1,有,無,27480000,223524,0,0.0,0,1,1,0,9,住宅大樓
萬華區,9.94,商,1030206,19,住商用,鋼筋混凝土造,122.94,3,2,1,有,無,27530000,223930,0,0.0,0,1,1,0,11,住宅大樓
萬華區,9.94,商,1030622,19,住商用,鋼筋混凝土造,122.94,3,2,1,有,無,27580000,224337,0,0.0,0,1,1,0,12,住宅大樓
萬華區,9.94,商,1030531,19,住商用,鋼筋混凝土造,122.94,3,2,1,有,無,27500000,223686,0,0.0,0,1,1,0,13,住宅大樓
萬華區,9.94,商,1030610,19,住商用,鋼筋混凝土造,121.55,3,2,1,有,無,28990000,238503,0,0.0,0,1,1,0,17,住宅大樓
萬華區,9.94,商,1030714,19,住商用,鋼筋混凝土造,121.55,3,2,1,有,無,29930000,246236,0,0.0,0,1,1,0,18,住宅大樓
萬華區,10.41,商,1030720,19,住商用,鋼筋混凝土造,148.66,3,2,1,有,無,32080000,240211,坡道平面,27.1,2880000,1,1,1,16,住宅大樓
萬華區,7.1,商,1030926,19,住商用,鋼筋混凝土造,87.96,2,1,1,有,無,20080000,228286,0,0.0,0,1,1,0,5,住宅大樓
萬華區,7.1,商,1030517,19,住商用,鋼筋混凝土造,87.96,2,1,1,有,無,20880000,237381,0,0.0,0,1,1,0,9,住宅大樓
萬華區,7.1,商,1030516,19,住商用,鋼筋混凝土造,87.96,2,2,1,有,無,20630000,234538,0,0.0,0,1,1,0,11,住宅大樓
萬華區,7.1,商,1030524,19,住商用,鋼筋混凝土造,87.96,2,1,1,有,無,21050000,239313,0,0.0,0,1,1,0,13,住宅大樓
萬華區,7.1,商,1030516,19,住商用,鋼筋混凝土造,87.96,2,1,1,有,無,20820000,236698,0,0.0,0,1,1,0,14,住宅大樓
萬華區,9.46,商,1030907,19,住商用,鋼筋混凝土造,116.19,3,2,1,有,無,29800000,256476,0,0.0,0,1,1,0,19,住宅大樓
萬華區,12.78,商,1030916,19,住商用,鋼筋混凝土造,155.86,4,2,2,有,無,36680000,235339,0,0.0,0,1,1,0,10,住宅大樓
萬華區,13.25,商,1030531,19,住商用,鋼筋混凝土造,182.97,3,2,2,有,無,39900000,238660,坡道平面,27.1,2700000,1,1,1,11,住宅大樓
萬華區,13.25,商,1031110,19,住商用,鋼筋混凝土造,178.21,4,2,2,有,無,38580000,239097,坡道平面,27.1,2450000,1,1,1,14,住宅大樓
萬華區,13.25,商,1030519,19,住商用,鋼筋混凝土造,178.21,3,2,2,有,無,39500000,240884,坡道平面,27.1,3100000,1,1,1,15,住宅大樓
萬華區,3.31,商,1030525,19,住商用,鋼筋混凝土造,37.91,1,1,1,有,無,9350000,246637,0,0.0,0,1,1,0,11,住宅大樓
萬華區,3.31,商,1030517,19,住商用,鋼筋混凝土造,37.91,1,1,1,有,無,9500000,250594,0,0.0,0,1,1,0,13,住宅大樓
萬華區,9.94,商,1030516,19,住商用,鋼筋混凝土造,119.33,3,2,1,有,無,26290000,220313,0,0.0,0,1,1,0,3,住宅大樓
萬華區,9.94,商,1030517,19,住商用,鋼筋混凝土造,118.74,3,2,1,有,無,25550000,215176,0,0.0,0,1,1,0,10,住宅大樓
萬華區,9.94,商,1030529,19,住商用,鋼筋混凝土造,118.74,3,2,1,有,無,25950000,218545,0,0.0,0,1,1,0,11,住宅大樓
萬華區,9.94,商,1030519,19,住商用,鋼筋混凝土造,118.74,3,2,1,有,無,26300000,221492,0,0.0,0,1,1,0,12,住宅大樓
萬華區,10.41,商,1030711,19,住商用,鋼筋混凝土造,145.85,3,2,1,有,無,28360000,216926,坡道平面,27.1,2600000,1,1,1,14,住宅大樓
萬華區,9.94,商,1030601,19,住商用,鋼筋混凝土造,118.74,3,2,2,有,無,26800000,225703,0,0.0,0,1,1,0,15,住宅大樓
萬華區,9.46,商,1030605,19,住商用,鋼筋混凝土造,118.28,3,2,1,有,無,27380000,231485,0,0.0,0,1,1,0,16,住宅大樓
萬華區,9.46,商,1030601,19,住商用,鋼筋混凝土造,118.28,3,2,1,有,無,27710000,234275,0,0.0,0,1,1,0,17,住宅大樓
萬華區,9.46,商,1030624,19,住商用,鋼筋混凝土造,118.28,3,2,1,有,無,30360000,256679,0,0.0,0,1,1,0,19,住宅大樓
萬華區,14.67,商,1030716,19,住商用,鋼筋混凝土造,196.59,4,2,3,有,無,40700000,223022,坡道平面,27.1,2900000,1,1,1,3,住宅大樓
萬華區,14.67,商,1030912,19,住商用,鋼筋混凝土造,200.23,4,2,3,有,無,40880000,218795,坡道平面,27.1,3000000,1,1,1,10,住宅大樓
萬華區,14.67,商,1030810,19,住商用,鋼筋混凝土造,200.23,4,2,3,有,無,41320000,221914,坡道平面,27.1,2900000,1,1,1,12,住宅大樓
萬華區,14.67,商,1031021,19,住商用,鋼筋混凝土造,200.23,4,2,3,有,無,39660000,211748,坡道平面,27.1,3000000,1,1,1,15,住宅大樓
萬華區,13.72,商,1030903,19,住商用,鋼筋混凝土造,187.63,4,2,2,有,無,39930000,232854,坡道平面,27.1,2550000,1,1,1,3,住宅大樓
萬華區,13.72,商,1030517,19,住商用,鋼筋混凝土造,186.8,4,2,2,有,無,38350000,222605,坡道平面,27.1,2800000,1,1,1,4,住宅大樓
萬華區,13.72,商,1030517,19,住商用,鋼筋混凝土造,186.8,3,2,2,有,無,39910000,232373,坡道平面,27.1,2800000,1,1,1,5,住宅大樓
萬華區,13.72,商,1030711,19,住商用,鋼筋混凝土造,186.8,3,2,2,有,無,40300000,233563,坡道平面,27.1,3000000,1,1,1,7,住宅大樓
萬華區,13.72,商,1031023,19,住商用,鋼筋混凝土造,186.8,4,2,2,有,無,41380000,240326,坡道平面,27.1,3000000,1,1,1,10,住宅大樓
萬華區,13.72,商,1031016,19,住商用,鋼筋混凝土造,186.8,4,2,2,有,無,41350000,239512,坡道平面,27.1,3100000,1,1,1,11,住宅大樓
萬華區,13.72,商,1030518,19,住商用,鋼筋混凝土造,186.8,4,2,2,有,無,41490000,240388,坡道平面,27.1,3100000,1,1,1,12,住宅大樓
萬華區,13.72,商,1030518,19,住商用,鋼筋混凝土造,186.8,4,2,2,有,無,41450000,240138,坡道平面,27.1,3100000,1,1,1,13,住宅大樓
萬華區,16.09,商,1030623,19,住商用,鋼筋混凝土造,215.14,4,2,3,有,無,46850000,233195,坡道平面,27.1,3000000,1,1,1,3,住宅大樓
萬華區,16.09,商,1030711,19,住商用,鋼筋混凝土造,215.23,4,2,3,有,無,47000000,233881,坡道平面,27.1,3000000,1,1,1,7,住宅大樓
萬華區,16.09,商,1030801,19,住商用,鋼筋混凝土造,215.23,4,2,3,有,無,47630000,238824,坡道平面,27.1,2700000,1,1,1,9,住宅大樓
萬華區,16.09,商,1030718,19,住商用,鋼筋混凝土造,215.23,4,2,3,有,無,48290000,240738,坡道平面,27.1,3000000,1,1,1,10,住宅大樓
萬華區,16.09,商,1030717,19,住商用,鋼筋混凝土造,215.23,4,2,3,有,無,48100000,239728,坡道平面,27.1,3000000,1,1,1,11,住宅大樓
萬華區,16.09,商,1030519,19,住商用,鋼筋混凝土造,215.23,4,2,2,有,無,48550000,241588,坡道平面,27.1,3100000,1,1,1,12,住宅大樓
萬華區,15.62,商,1030717,19,住商用,鋼筋混凝土造,213.12,4,2,3,有,無,47800000,240834,坡道平面,27.1,3000000,1,1,1,13,住宅大樓
萬華區,15.62,商,1030717,19,住商用,鋼筋混凝土造,213.12,4,2,3,有,無,47900000,241372,坡道平面,27.1,3000000,1,1,1,14,住宅大樓
萬華區,16.56,商,1030815,19,住商用,鋼筋混凝土造,224.36,4,2,3,有,無,51850000,247643,坡道平面,27.1,3000000,1,1,1,18,住宅大樓
萬華區,10.88,商,1030513,19,住商用,鋼筋混凝土造,131.33,3,2,1,有,無,31550000,240235,0,0.0,0,1,1,0,5,住宅大樓
萬華區,11.36,商,1031113,19,住商用,鋼筋混凝土造,158.44,3,2,2,有,無,34000000,236029,坡道平面,27.1,3000000,1,1,1,9,住宅大樓
萬華區,10.88,商,1030821,19,住商用,鋼筋混凝土造,131.33,3,2,1,有,無,32380000,246554,0,0.0,0,1,1,0,13,住宅大樓
萬華區,11.36,商,1031017,19,住商用,鋼筋混凝土造,158.44,3,2,1,有,無,35000000,243642,坡道平面,27.1,3000000,1,1,1,14,住宅大樓
萬華區,6.15,商,1030529,19,住商用,鋼筋混凝土造,76.69,2,1,1,有,無,20300000,264702,0,0.0,0,1,1,0,13,住宅大樓
萬華區,6.15,商,1030526,19,住商用,鋼筋混凝土造,76.26,2,1,1,有,無,19950000,261605,0,0.0,0,1,1,0,15,住宅大樓
萬華區,13.72,商,1031112,19,住商用,鋼筋混凝土造,172.06,1,1,2,有,無,53440000,349338,坡道平面,27.1,2800000,1,1,1,1,住宅大樓
萬華區,17.51,商,1030616,19,住商用,鋼筋混凝土造,215.3,1,1,2,有,無,69380000,353985,坡道平面,27.1,2760000,1,1,1,1,住宅大樓
大同區,27.24,商,1061122,15,住家用,鋼筋混凝土造,264.94,4,2,2,有,無,42300000,213882,坡道平面,91.48,5200000,9,1,2,6,住宅大樓
大同區,22.32,商,1061209,15,住家用,鋼筋混凝土造,192.22,3,2,2,有,無,36930000,232318,坡道平面,45.74,2900000,9,1,1,14,住宅大樓
大同區,27.24,商,1070115,15,住家用,鋼筋混凝土造,264.94,4,2,2,有,無,47980000,242015,坡道平面,91.48,6000000,9,1,2,15,住宅大樓
大同區,22.32,商,1061030,15,住家用,鋼筋混凝土造,192.22,3,2,2,有,無,32680000,205352,坡道平面,45.74,2600000,9,1,1,8,住宅大樓
大同區,27.24,商,1061122,15,住家用,鋼筋混凝土造,264.94,4,2,2,有,無,41930000,211749,坡道平面,91.48,5200000,9,1,2,5,住宅大樓
大同區,27.24,商,1061122,15,住家用,鋼筋混凝土造,264.94,4,2,2,有,無,42350000,214170,坡道平面,91.48,5200000,9,1,2,8,住宅大樓
