type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度
Feature,1000351.0,北投站,Point,"121.4920578482264, 25.1447344228463",121.4920578482264, 25.1447344228463
Feature,118.0,北投站,Point,"121.49207430765715, 25.144400870801206",121.49207430765715, 25.144400870801206
Feature,50057.0,北投國小,Point,"121.50135997669686, 25.133615257704882",121.50135997669686, 25.133615257704882
Feature,120.0,北投國小,Point,"121.50074936360231, 25.133855743078776",121.50074936360231, 25.133855743078776
Feature,121.0,北投國中,Point,"121.50384, 25.13431",121.50384, 25.13431
Feature,478.0,北投綠色圖書館,Point,"121.50603542327997, 25.135963453109014",121.50603542327997, 25.135963453109014
Feature,2395.0,北政國中,Point,"121.5799235963417, 24.98509701191775",121.5799235963417, 24.98509701191775
Feature,2397.0,北政國中,Point,"121.580138658928, 24.984940466421822",121.580138658928, 24.984940466421822
Feature,1909.0,北商學院(杭州),Point,"121.52603726586653, 25.04081666554193",121.52603726586653, 25.04081666554193
Feature,1903.0,北商學院(濟南),Point,"121.52477, 25.04197",121.52477, 25.04197
Feature,1623.0,北興宮,Point,"121.59050900859995, 25.03735670415803",121.59050900859995, 25.03735670415803
Feature,1001366.0,北興宮,Point,"121.59042001586997, 25.037385424861004",121.59042001586997, 25.037385424861004
Feature,2714.0,北藝大行政大樓,Point,"121.47042594953078, 25.133906356726794",121.47042594953078, 25.133906356726794
Feature,311.0,北藝大音樂廳,Point,"121.46865234616617, 25.132052657235203",121.46865234616617, 25.132052657235203
Feature,50067.0,北藝大校門口,Point,"121.46601115429459, 25.1290198645823",121.46601115429459, 25.1290198645823
Feature,1000910.0,北藝大游泳館,Point,"121.47299409324998, 25.135939584448984",121.47299409324998, 25.135939584448984
Feature,401.0,北藝大圖書館,Point,"121.47135991911308, 25.134900297764307",121.47135991911308, 25.134900297764307
Feature,2715.0,北藝大藝文生態館,Point,"121.46606680168227, 25.13128432343125",121.46606680168227, 25.13128432343125
Feature,9469.0,半嶺,Point,"121.56888239020999, 25.118865998875982",121.56888239020999, 25.118865998875982
Feature,9464.0,半嶺,Point,"121.56877, 25.11873",121.56877, 25.11873
Feature,658.0,半嶺一,Point,"121.56819, 25.11859",121.56819, 25.11859
Feature,2290.0,半嶺一,Point,"121.56796, 25.11869",121.56796, 25.11869
Feature,3905.0,古亭市場,Point,"121.52053, 25.02681",121.52053, 25.02681
Feature,1907.0,古亭市場,Point,"121.52044005885999, 25.02665374683603",121.52044005885999, 25.02665374683603
Feature,1001486.0,古亭地政事務所,Point,"121.53628851475102, 25.00071414838798",121.53628851475102, 25.00071414838798
Feature,1001782.0,古亭地政事務所,Point,"121.53613208941347, 25.000637372217277",121.53613208941347, 25.000637372217277
Feature,1748.0,古亭國中,Point,"121.50939793120997, 25.02479027833499",121.50939793120997, 25.02479027833499
Feature,4601.0,古亭國中,Point,"121.50983760978997, 25.024795546730946",121.50983760978997, 25.024795546730946
Feature,7612.0,台北大學(台北校區),Point,"121.53867250792999, 25.05488073666302",121.53867250792999, 25.05488073666302
Feature,7611.0,台北大學(台北校區),Point,"121.53862591666999, 25.054618982766005",121.53862591666999, 25.054618982766005
Feature,1593.0,台北市區監理所,Point,"121.55767439186006, 25.04696755035923",121.55767439186006, 25.04696755035923
Feature,60137.0,台北市區監理所,Point,"121.55795960438662, 25.046443596181415",121.55795960438662, 25.046443596181415
Feature,6715.0,台北車站(公園),Point,"121.51698507241997, 25.044293849710005",121.51698507241997, 25.044293849710005
Feature,1885.0,台北車站(東側門),Point,"121.51813, 25.04748",121.51813, 25.04748
Feature,911.0,台北海院,Point,"121.47067609325997, 25.108525295349974",121.47067609325997, 25.108525295349974
Feature,1001402.0,台北海院,Point,"121.47085483928997, 25.10818883386396",121.47085483928997, 25.10818883386396
Feature,1210.0,台北漁市,Point,"121.53704878902997, 25.066142721633994",121.53704878902997, 25.066142721633994
Feature,1208.0,台北漁市,Point,"121.53680483795998, 25.06585474402398",121.53680483795998, 25.06585474402398
Feature,1000183.0,台北銀行,Point,"121.53007, 25.056756",121.53007, 25.056756
Feature,1001087.0,台北銀行,Point,"121.53027969940999, 25.05615749532998",121.53027969940999, 25.05615749532998
Feature,13105.0,台北學苑,Point,"121.54930353797478, 25.05258",121.54930353797478, 25.05258
Feature,2052.0,台北醫學大學附設醫院,Point,"121.5633, 25.02729",121.5633, 25.02729
Feature,20357.0,台安醫院,Point,"121.54543, 25.04807",121.54543, 25.04807
Feature,1000155.0,台泥大樓(馬階醫院),Point,"121.52271706119087, 25.060817011406883",121.52271706119087, 25.060817011406883
Feature,1000158.0,台泥大樓(馬階醫院),Point,"121.52316147809296, 25.060803712320006",121.52316147809296, 25.060803712320006
Feature,50017.0,台肥新村,Point,"121.60361352760998, 25.053856543524017",121.60361352760998, 25.053856543524017
Feature,1000271.0,台肥新村,Point,"121.60301463176997, 25.053635971404027",121.60301463176997, 25.053635971404027
Feature,2231.0,台電大樓,Point,"121.53137066037952, 25.017583850085646",121.53137066037952, 25.017583850085646
Feature,2230.0,台電大樓,Point,"121.5306164467725, 25.018477953019662",121.5306164467725, 25.018477953019662
Feature,1218.0,台電台北北區營業處,Point,"121.52770346165887, 25.091208919564174",121.52770346165887, 25.091208919564174
Feature,1000264.0,台電台北北區營業處,Point,"121.52739193616996, 25.090699892215998",121.52739193616996, 25.090699892215998
Feature,2396.0,司法新村,Point,"121.56594, 24.98364",121.56594, 24.98364
Feature,1000454.0,司法新村,Point,"121.56585, 24.98392",121.56585, 24.98392
Feature,4029.0,司法新村,Point,"121.56692922388035, 24.983410815888888",121.56692922388035, 24.983410815888888
Feature,4028.0,司法新村,Point,"121.56653058268645, 24.983105222041797",121.56653058268645, 24.983105222041797
Feature,1616.0,四分里一,Point,"121.61702364417998, 25.037701215079952",121.61702364417998, 25.037701215079952
Feature,1620.0,四分里一,Point,"121.61690145882997, 25.03813812863502",121.61690145882997, 25.03813812863502
Feature,1618.0,四分里二,Point,"121.61604588954998, 25.034836830992994",121.61604588954998, 25.034836830992994
Feature,1621.0,四分里二,Point,"121.61617084539996, 25.035004827803977",121.61617084539996, 25.035004827803977
Feature,9450.0,外雙溪(至善),Point,"121.54695930289998, 25.098549223312006",121.54695930289998, 25.098549223312006
Feature,659.0,外雙溪(至善),Point,"121.54700580240996, 25.09823968876198",121.54700580240996, 25.09823968876198
Feature,3948.0,外雙溪(故宮),Point,"121.54727, 25.09666",121.54727, 25.09666
Feature,660.0,外雙溪(故宮),Point,"121.54687582819997, 25.097173637741985",121.54687582819997, 25.097173637741985
Feature,9490.0,外雙溪橋,Point,"121.55796061225998, 25.11146528085099",121.55796061225998, 25.11146528085099
Feature,661.0,外雙溪橋,Point,"121.55823740492997, 25.111590717378967",121.55823740492997, 25.111590717378967
Feature,3657.0,尼加拉瓜公園,Point,"121.48089888821998, 25.08402005178",121.48089888821998, 25.08402005178
Feature,4854.0,市民大道八段,Point,"121.60259947486998, 25.052738968351996",121.60259947486998, 25.052738968351996
Feature,4853.0,市民大道八段,Point,"121.60257265277997, 25.05256850676701",121.60257265277997, 25.05256850676701
Feature,13104.0,市民大道口,Point,"121.54919411044996, 25.045757950158016",121.54919411044996, 25.045757950158016
Feature,4042.0,市民光復路口,Point,"121.55854401017604, 25.045499368881245",121.55854401017604, 25.045499368881245
Feature,1500.0,市民光復路口,Point,"121.55910146259079, 25.045437618884918",121.55910146259079, 25.045437618884918
Feature,60124.0,市民住宅,Point,"121.55769108944742, 25.03667642336503",121.55769108944742, 25.03667642336503
Feature,2054.0,市民住宅,Point,"121.55744383339905, 25.036608990975495",121.55744383339905, 25.036608990975495
Feature,1001118.0,市民延吉街口,Point,"121.55388, 25.04463",121.55388, 25.04463
Feature,1501.0,市民延吉街口,Point,"121.55438, 25.044426",121.55438, 25.044426
Feature,1001124.0,市民林森路口,Point,"121.52318457787997, 25.048015173711963",121.52318457787997, 25.048015173711963
Feature,1222.0,市民林森路口,Point,"121.52328240244995, 25.047725283170966",121.52328240244995, 25.047725283170966
Feature,1223.0,市民復興路口,Point,"121.54308874602995, 25.044942418467027",121.54308874602995, 25.044942418467027
Feature,4044.0,市民敦化路口,Point,"121.54998, 25.04487",121.54998, 25.04487
Feature,13109.0,市民敦化路口,Point,"121.54879696808997, 25.045271125428968",121.54879696808997, 25.045271125428968
Feature,4043.0,市民敦化路口,Point,"121.54955, 25.04465",121.54955, 25.04465
Feature,1912.0,市立大學附小,Point,"121.51488967997564, 25.03642308070303",121.51488967997564, 25.03642308070303
Feature,3928.0,市立工農,Point,"121.57242984707382, 25.041085733979322",121.57242984707382, 25.041085733979322
Feature,2055.0,市立工農,Point,"121.57261552120205, 25.04085410775798",121.57261552120205, 25.04085410775798
Feature,20399.0,市立工農(正門),Point,"121.57171, 25.03947",121.57171, 25.03947
Feature,5039.0,市立中醫醫院,Point,"121.50533, 25.04463",121.50533, 25.04463
Feature,1001485.0,市立圖書館(景美分館),Point,"121.53566964619871, 25.003050099912187",121.53566964619871, 25.003050099912187
Feature,1001480.0,市立圖書館(景美分館),Point,"121.5353790700525, 25.00316013521578",121.5353790700525, 25.00316013521578
Feature,1510.0,市立體育場,Point,"121.54924490806748, 25.0492800961815",121.54924490806748, 25.0492800961815
Feature,4171.0,市政府(市府),Point,"121.5633881206859, 25.038567423897995",121.5633881206859, 25.038567423897995
Feature,2063.0,市政府(市府),Point,"121.56373200103059, 25.038277938844896",121.56373200103059, 25.038277938844896
Feature,2066.0,市政府(松高),Point,"121.5647852102201, 25.039058163427594",121.5647852102201, 25.039058163427594
Feature,4031.0,市政府(松智),Point,"121.56557632638997, 25.036850054958",121.56557632638997, 25.036850054958
Feature,6722.0,市政府(松智),Point,"121.56534341104998, 25.036834581066977",121.56534341104998, 25.036834581066977
Feature,2069.0,市政府(松壽),Point,"121.56480288591997, 25.03580663391096",121.56480288591997, 25.03580663391096
Feature,2067.0,市政府(松壽),Point,"121.56460160062284, 25.036018979851256",121.56460160062284, 25.036018979851256
Feature,2072.0,市議會,Point,"121.56219488494074, 25.036997393973095",121.56219488494074, 25.036997393973095
Feature,672.0,平頂古圳步道口,Point,"121.58682, 25.12814",121.58682, 25.12814
Feature,14408.0,平等里,Point,"121.57645189566998, 25.131546491409956",121.57645189566998, 25.131546491409956
Feature,673.0,平等里,Point,"121.57643854232997, 25.131462648165993",121.57643854232997, 25.131462648165993
Feature,9475.0,平等里,Point,"121.57661859506997, 25.131432843374995",121.57661859506997, 25.131432843374995
Feature,674.0,平等國小,Point,"121.57647542542699, 25.1298792697111",121.57647542542699, 25.1298792697111
Feature,9479.0,平等國小,Point,"121.57661343092973, 25.129774590441656",121.57661343092973, 25.129774590441656
Feature,675.0,平菁街116巷口,Point,"121.57268177909998, 25.124120286217984",121.57268177909998, 25.124120286217984
Feature,14405.0,平菁街116巷口,Point,"121.57294, 25.12412",121.57294, 25.12412
Feature,1000954.0,平菁街28巷,Point,"121.57221026527564, 25.136545440793082",121.57221026527564, 25.136545440793082
Feature,1231.0,正守公園,Point,"121.52870924172997, 25.048140934791977",121.52870924172997, 25.048140934791977
Feature,1000847.0,正守公園,Point,"121.52874176074995, 25.04827485267897",121.52874176074995, 25.04827485267897
Feature,3934.0,正義郵局,Point,"121.53835131135341, 25.041802669669686",121.53835131135341, 25.041802669669686
Feature,2234.0,正義郵局,Point,"121.53904032607518, 25.04155822316471",121.53904032607518, 25.04155822316471
Feature,1016.0,正聖堂,Point,"121.57632655951997, 25.053968139101972",121.57632655951997, 25.053968139101972
Feature,1417.0,民生西路口,Point,"121.51799767060103, 25.056572590262352",121.51799767060103, 25.056572590262352
Feature,10203.0,民生西路口,Point,"121.51829, 25.05801",121.51829, 25.05801
Feature,20252.0,民生西路口(大稻埕碼頭),Point,"121.51176, 25.05625",121.51176, 25.05625
Feature,1418.0,民生西路口(大稻埕碼頭),Point,"121.51140032141997, 25.057928536991955",121.51140032141997, 25.057928536991955
Feature,1419.0,民生西路口(大稻埕碼頭),Point,"121.51166024156562, 25.056270798927365",121.51166024156562, 25.056270798927365
Feature,1420.0,民生西寧路口,Point,"121.50904871659998, 25.056388681306988",121.50904871659998, 25.056388681306988
Feature,1001086.0,民生東路口,Point,"121.53011234721995, 25.058404644602977",121.53011234721995, 25.058404644602977
Feature,6990.0,民生東路口,Point,"121.54440412060234, 25.058270334653617",121.54440412060234, 25.058270334653617
Feature,1001089.0,民生東路口,Point,"121.530273, 25.05836",121.530273, 25.05836
Feature,1000074.0,民生社區活動中心,Point,"121.56125154604158, 25.058831375809323",121.56125154604158, 25.058831375809323
Feature,1506.0,民生社區活動中心,Point,"121.56097867670545, 25.058566454737655",121.56097867670545, 25.058566454737655
Feature,1421.0,民生重慶路口,Point,"121.51369271163999, 25.057150484238814",121.51369271163999, 25.057150484238814
Feature,1422.0,民生重慶路口,Point,"121.51382581674858, 25.056766023685096",121.51382581674858, 25.056766023685096
Feature,1000026.0,民生國中,Point,"121.56769489566999, 25.060189036091955",121.56769489566999, 25.060189036091955
Feature,1507.0,民生國中,Point,"121.56792676508363, 25.059563014239984",121.56792676508363, 25.059563014239984
Feature,1561.0,民生敦化路口,Point,"121.54797947716999, 25.057587653993963",121.54797947716999, 25.057587653993963
Feature,13106.0,民生敦化路口,Point,"121.54903951337567, 25.058111988537718",121.54903951337567, 25.058111988537718
Feature,10418.0,民生敦化路口,Point,"121.54781037566998, 25.057865687028986",121.54781037566998, 25.057865687028986
Feature,1749.0,民和街口,Point,"121.49523257672998, 25.02425231362596",121.49523257672998, 25.02425231362596
Feature,20243.0,民和街口,Point,"121.49501, 25.024334",121.49501, 25.024334
Feature,1423.0,民族西路,Point,"121.51274884654997, 25.068586409044975",121.51274884654997, 25.068586409044975
Feature,1424.0,民族承德路口,Point,"121.51823244907997, 25.067889686483",121.51823244907997, 25.067889686483
Feature,10206.0,民族承德路口,Point,"121.51859423189369, 25.06933209056739",121.51859423189369, 25.06933209056739
Feature,6664.0,民族東路口,Point,"121.52805597654574, 25.067635975015868",121.52805597654574, 25.067635975015868
Feature,1233.0,民族東路口,Point,"121.52763969684324, 25.06740362169831",121.52763969684324, 25.06740362169831
Feature,1001200.0,民族重慶路口,Point,"121.51447, 25.06869",121.51447, 25.06869
Feature,1000167.0,民族重慶路口,Point,"121.5137829681531, 25.068486605355083",121.5137829681531, 25.068486605355083
Feature,1000066.0,民族重慶路口,Point,"121.5137142818381, 25.068840976627783",121.5137142818381, 25.068840976627783
Feature,4714.0,民華影城,Point,"121.62181, 25.00757",121.62181, 25.00757
Feature,4738.0,民華影城,Point,"121.62155, 25.00761",121.62155, 25.00761
Feature,1017.0,民權大橋,Point,"121.57961667353736, 25.066882788600424",121.57961667353736, 25.066882788600424
Feature,8602.0,民權大橋,Point,"121.57893193407374, 25.066974187000092",121.57893193407374, 25.066974187000092
Feature,1427.0,民權大龍街口,Point,"121.51632373738158, 25.063099858794537",121.51632373738158, 25.063099858794537
Feature,1235.0,民權中山路口,Point,"121.52230093484995, 25.06271419429398",121.52230093484995, 25.06271419429398
Feature,1236.0,民權中山路口,Point,"121.52300244907998, 25.062853555076032",121.52300244907998, 25.062853555076032
Feature,1511.0,民權公園,Point,"121.55700148710999, 25.061977187211017",121.55700148710999, 25.061977187211017
